id,name,description,sale_price,stock_quantity,category_id,image_urls,created_at,updated_at,code,sizes,price,slug
f9d75dc0-0b3c-4fdd-94ab-cdd0b72c8a59,Al Wissam,"Notes: Bergamot, Lemon, Rose, Geranium, Lavender, Sandalwood, Cedarwood & Musk

A fresh and elegant fragrance blending bright citrus with aromatic lavender and soft rose. Smooth woods and musk add a clean, refined finish that feels effortlessly masculine.

Best for: Daytime • Work • Casual occasions • Spring & Summer",null,5,null,"[""https://zzhwmxgjuesecmjoigfs.supabase.co/storage/v1/object/public/images/products/1787913868519-oqnyxqcd8oe.PNG""]",2026-08-28 10:44:31.585583,2026-08-28 10:44:31.585583,1042,"[{""label"":""50ML"",""price"":10},{""label"":""100ML"",""price"":15}]",10,al-wissam
fa6c4255-45b3-4d40-920d-6e1eec5ce7c7,Dior Homme Sport,"Notes: Bergamot, Lemon, Aldehydes, Pink Pepper, Frankincense, Woody Notes & Amber

A fresh and energetic fragrance opening with sparkling citrus and a touch of spicy pink pepper. Smooth woods and warm amber add a refined masculine depth, making it clean, elegant and effortlessly confident.

Best for: Daytime • Work • Dates • Spring & Summer",null,5,null,"[""https://zzhwmxgjuesecmjoigfs.supabase.co/storage/v1/object/public/images/products/1787913905175-8q8h6csj9ru.PNG""]",2026-08-28 10:45:09.025192,2026-08-28 10:45:09.025192,1043,"[{""label"":""50ML"",""price"":10},{""label"":""100ML"",""price"":15}]",10,dior-homme-sport
65d66861-40b9-4036-a6b2-1772bf8cb923,Kenzo Pour Homme,"Notes: Seaweed, Bergamot, Lemon, Sage, Carnation, Jasmine, Cedarwood, Vetiver, Patchouli & Musk

A fresh and distinctive fragrance blending salty marine notes with bright citrus and aromatic herbs. Deep woods, vetiver and musk create a clean yet powerful trail that feels natural and masculine.

Best for: Daytime • Summer • Beach • Casual occasions",null,5,null,"[""https://zzhwmxgjuesecmjoigfs.supabase.co/storage/v1/object/public/images/products/1787913955280-f9mx6y5mx1.PNG""]",2026-08-28 10:45:58.701709,2026-08-28 10:45:58.701709,1044,"[{""label"":""50ML"",""price"":10},{""label"":""100ML"",""price"":15}]",10,kenzo-pour-homme
22050ad4-0041-44a2-bee5-cc6f700f22bc,Valentino Oumo Intense,"Notes: Vanilla, Lavender, Iris, Leather & Tonka Bean

A smooth and seductive fragrance blending aromatic lavender with creamy vanilla, soft iris and rich leather. Warm, elegant and confidently masculine, with a deep sweetness that feels irresistibly refined.

Best for: Evening • Dates • Special occasions • Fall & Winter",null,5,null,"[""https://zzhwmxgjuesecmjoigfs.supabase.co/storage/v1/object/public/images/products/1787913998415-xledmmac8e8.PNG""]",2026-08-28 10:46:41.07248,2026-08-28 10:46:41.07248,1045,"[{""label"":""50ML"",""price"":10},{""label"":""100ML"",""price"":15}]",10,valentino-oumo-intense
a5a661e1-2e4a-4d45-ab50-186dc73f7ac5,La Nuit De L Homme,"Notes: Cardamom, Lavender, Cedarwood & Vetiver

A smooth and seductive fragrance opening with spicy cardamom, softened by fresh lavender and refined woods. Warm, elegant and effortlessly masculine, with a subtle sensual trail.

Best for: Evening • Dates • Special occasions • Fall & Winter",null,5,null,"[""https://zzhwmxgjuesecmjoigfs.supabase.co/storage/v1/object/public/images/products/1787914040143-e3pl8kfw4bj.PNG""]",2026-08-28 10:47:23.14351,2026-08-28 10:47:23.14351,1046,"[{""label"":""50ML"",""price"":10},{""label"":""100ML"",""price"":15}]",10,la-nuit-de-l-homme
aac285c0-4163-4e53-b048-a6ccb79a60fb,Hudson Valley,"Notes: Bergamot, Grapefruit, Lavender, Cedarwood, Vetiver, Amber & Musk

A fresh and refined fragrance blending bright citrus with aromatic lavender and smooth woods. Clean, calm and effortlessly masculine, with a warm musky finish that feels elegant and natural.

Best for: Daytime • Work • Casual occasions • Spring & Summer",null,5,null,"[""https://zzhwmxgjuesecmjoigfs.supabase.co/storage/v1/object/public/images/products/1787914254231-4u20q4mot9f.PNG""]",2026-08-28 10:50:58.595505,2026-08-28 10:50:58.595505,1047,"[{""label"":""50ML"",""price"":10},{""label"":""100ML"",""price"":15}]",10,hudson-valley
799ede72-b0cb-473e-a9eb-646060b2f451,Coco Chanel,"Notes: Orange, Rose, Jasmine, Patchouli, Tonka Bean, Vanilla, Sandalwood & Musk

A rich and elegant fragrance blending vibrant citrus with beautiful florals, warm patchouli and creamy vanilla. Sophisticated, sensual and timeless, with a deep and luxurious character.

Best for: Evening • Special occasions • Dates • Fall & Winter",null,5,null,"[""https://zzhwmxgjuesecmjoigfs.supabase.co/storage/v1/object/public/images/products/1787914292247-8x7a818mii.PNG""]",2026-08-28 10:51:34.994724,2026-08-28 10:51:34.994724,1048,"[{""label"":""50ML"",""price"":10},{""label"":""100ML"",""price"":15}]",10,coco-chanel
9b69667d-13aa-46f3-a534-8d1ab9b40dab,Addict Dior,"Notes: Mandarin Leaf, Jasmine Sambac, Orange Blossom, Bourbon Vanilla & Sandalwood

A warm and sensual fragrance blending fresh mandarin with luminous jasmine and delicate orange blossom. Creamy vanilla and smooth sandalwood create a rich, feminine trail that feels elegant and addictive.

Best for: Evening • Dates • Special occasions • Fall & Winter",null,5,null,"[""https://zzhwmxgjuesecmjoigfs.supabase.co/storage/v1/object/public/images/products/1787914328040-lxgn4b5zci.PNG""]",2026-08-28 10:52:12.23956,2026-08-28 10:52:12.23956,1049,"[{""label"":""50ML"",""price"":10},{""label"":""100ML"",""price"":15}]",10,addict-dior
e846f984-0c6d-44f6-975c-5b1e18b5db72,Chanel Mademoiselle,"Notes: Orange, Bergamot, Rose, Jasmine, Patchouli, Vetiver, Vanilla & White Musk

A fresh and elegant fragrance blending sparkling citrus with delicate rose and jasmine, softened by creamy vanilla and warm patchouli. Feminine, sophisticated and effortlessly charming, with a refined and memorable trail.

Best for: Daytime • Dates • Special occasions • Spring & Summer",null,5,null,"[""https://zzhwmxgjuesecmjoigfs.supabase.co/storage/v1/object/public/images/products/1787914368928-jrymrcy1kwj.PNG""]",2026-08-28 10:52:51.404674,2026-08-28 10:52:51.404674,1050,"[{""label"":""50ML"",""price"":10},{""label"":""100ML"",""price"":15}]",10,chanel-mademoiselle
7b56c13d-fcad-4968-9678-df0ca016f5dd,Miss Dior,"Notes: Iris, Peony, Lily of the Valley, Rose, Centifolia Rose & Woody Notes

A soft and elegant fragrance blending fresh florals with delicate rose and smooth woody notes. Feminine, romantic and effortlessly graceful, with a refined trail that feels timeless.

Best for: Daytime • Dates • Special occasions • Spring & Summer",null,5,null,"[""https://zzhwmxgjuesecmjoigfs.supabase.co/storage/v1/object/public/images/products/1787914421224-547yh0a86jn.PNG""]",2026-08-28 10:53:45.631544,2026-08-28 10:53:45.631544,1051,"[{""label"":""50ML"",""price"":10},{""label"":""100ML"",""price"":15}]",10,miss-dior
0106ebfc-1b13-47fb-a8ee-2c4b30c01d5d,La Vie Est Belle,"Notes: Iris, Jasmine, Orange Blossom, Patchouli, Vanilla, Praline & Tonka Bean

A sweet and elegant fragrance blending delicate florals with rich vanilla, creamy praline and warm patchouli. Feminine, comforting and irresistibly addictive, with a beautiful sweet trail.

Best for: Evening • Dates • Special occasions • Fall & Winter",null,5,null,"[""https://zzhwmxgjuesecmjoigfs.supabase.co/storage/v1/object/public/images/products/1787914470240-0z3emsac2qxm.PNG""]",2026-08-28 10:54:32.61336,2026-08-28 10:54:32.61336,1052,"[{""label"":""50ML"",""price"":10},{""label"":""100ML"",""price"":15}]",10,la-vie-est-belle
7d248000-b33b-4a75-bd1f-b0429de9f246,Burberry Goddess,"Notes: Lavender, Vanilla, Cacao & Vanilla Caviar

A warm and radiant fragrance blending aromatic lavender with rich, creamy vanilla and a soft touch of cacao. Sweet, elegant and comforting, with a smooth feminine trail that feels effortlessly luxurious.

Best for: Evening • Dates • Special occasions • Fall & Winter",null,5,null,"[""https://zzhwmxgjuesecmjoigfs.supabase.co/storage/v1/object/public/images/products/1787914514743-vf426hwcv39.PNG""]",2026-08-28 10:55:18.699751,2026-08-28 10:55:18.699751,1053,"[{""label"":""50ML"",""price"":10},{""label"":""100ML"",""price"":15}]",10,burberry-goddess
7fcb4293-383d-4540-9d34-abf0d196a492,Burberry Her,"Notes: Strawberry, Raspberry, Blackberry, Blackcurrant, Jasmine, Violet, Musk & Amber

A fruity and feminine fragrance bursting with juicy berries, softened by delicate jasmine and violet. Sweet, playful and effortlessly charming, with a smooth musky finish that feels fresh and addictive.

Best for: Daytime • Dates • Casual occasions • Spring & Summer",null,5,null,"[""https://zzhwmxgjuesecmjoigfs.supabase.co/storage/v1/object/public/images/products/1787914553888-f7p883ph2h5.PNG""]",2026-08-28 10:55:56.392153,2026-08-28 10:55:56.392153,1054,"[{""label"":""50ML"",""price"":10},{""label"":""100ML"",""price"":15}]",10,burberry-her
f54b155a-c53b-4bc8-95f2-b79d21c0e59c,Angel Mugler,"Notes: Bergamot, Red Berries, Honey, Praline, Chocolate, Caramel, Patchouli & Vanilla

A rich and addictive fragrance blending juicy fruits with sweet honey, praline, chocolate and caramel. Warm, bold and irresistibly gourmand, with a deep patchouli and vanilla trail.

Best for: Evening • Dates • Special occasions • Fall & Winter",null,5,null,"[""https://zzhwmxgjuesecmjoigfs.supabase.co/storage/v1/object/public/images/products/1787914588976-jnhb6g5avag.PNG""]",2026-08-28 10:56:31.426567,2026-08-28 10:56:31.426567,1055,"[{""label"":""50ML"",""price"":10},{""label"":""100ML"",""price"":15}]",10,angel-mugler
a77fa764-04a7-4ba1-a373-5cfb832f6711,Alien Top,"Notes: Jasmine Sambac, Cashmeran & White Amber

A radiant and sensual fragrance centered around luminous jasmine, wrapped in smooth cashmeran and warm white amber. Elegant, mysterious and feminine, with a powerful trail that feels unforgettable.

Best for: Evening • Dates • Special occasions • Fall & Winter",null,5,null,"[""https://zzhwmxgjuesecmjoigfs.supabase.co/storage/v1/object/public/images/products/1787914631696-aj665tdxmql.PNG""]",2026-08-28 10:57:15.753878,2026-08-28 10:57:15.753878,1056,"[{""label"":""50ML"",""price"":10},{""label"":""100ML"",""price"":15}]",10,alien-top
c15b8c95-ab49-4e2a-a1de-e0b036e59436,Ysl Libre,"Notes: Lavender, Orange Blossom, Jasmine, Mandarin, Vanilla, Musk & Cedarwood

A fresh and elegant fragrance blending aromatic lavender with luminous orange blossom and soft jasmine. Creamy vanilla and smooth woods add warmth, creating a feminine, confident and effortlessly luxurious scent.

Best for: Daytime • Dates • Special occasions • Spring & Fall",null,5,null,"[""https://zzhwmxgjuesecmjoigfs.supabase.co/storage/v1/object/public/images/products/1787915370097-i3b20hbwmoj.PNG""]",2026-08-28 11:09:34.544347,2026-08-28 11:09:34.544347,1057,"[{""label"":""50ML"",""price"":10},{""label"":""100ML"",""price"":15}]",10,ysl-libre
606de6f7-b900-43ba-9fe6-8dd315b16210,Ysl Black Opuim,"Notes: Coffee, Pear, Pink Pepper, Orange Blossom, Jasmine, Vanilla, Patchouli & Cedarwood

A bold and addictive fragrance blending rich coffee with juicy pear and delicate florals. Sweet vanilla and warm woods create a smooth, seductive trail that feels confident and unforgettable.

Best for: Evening • Dates • Parties • Fall & Winter",null,5,null,"[""https://zzhwmxgjuesecmjoigfs.supabase.co/storage/v1/object/public/images/products/1787915406301-lg078ozmjg9.PNG""]",2026-08-28 11:10:10.469979,2026-08-28 11:10:10.469979,1058,"[{""label"":""50ML"",""price"":10},{""label"":""100ML"",""price"":15}]",10,ysl-black-opuim
283d232d-0c06-4345-9516-256ac9edb05c,Dolce And Gabbana The One,"Notes: Grapefruit, Coriander, Basil, Cardamom, Ginger, Orange Blossom, Cedarwood, Amber & Tobacco

A warm and elegant fragrance blending fresh citrus and aromatic spices with smooth tobacco, amber and woods. Sophisticated, confident and effortlessly masculine, with a subtle sensual warmth.

Best for: Evening • Dates • Special occasions • Fall & Winter",null,5,null,"[""https://zzhwmxgjuesecmjoigfs.supabase.co/storage/v1/object/public/images/products/1787915457144-yi8gkjpra08.PNG""]",2026-08-28 11:11:00.28243,2026-08-28 11:11:00.28243,1059,"[{""label"":""50ML"",""price"":10},{""label"":""100ML"",""price"":15}]",10,dolce-and-gabbana-the-one
f64d34e5-8cf7-46a6-8d87-66f4d49f60ef,Euphoria Women,"Notes: Pomegranate, Persimmon, Orchid, Lotus, Mahogany, Amber, Violet & Musk

A sensual and mysterious fragrance blending juicy pomegranate with delicate florals and rich woody amber. Smooth, feminine and captivating, with a warm trail that feels effortlessly seductive.

Best for: Evening • Dates • Special occasions • Fall & Winter",null,5,null,"[""https://zzhwmxgjuesecmjoigfs.supabase.co/storage/v1/object/public/images/products/1787915491297-i512hsvf7ak.PNG""]",2026-08-28 11:11:35.515397,2026-08-28 11:11:35.515397,1060,"[{""label"":""50ML"",""price"":10},{""label"":""100ML"",""price"":15}]",10,euphoria-women
5e39cef7-a751-4aa3-8d63-c7053bf215ad,Escada Magnetism,"Notes: Blackcurrant, Lychee, Pineapple, Jasmine, Rose, Caramel, Vanilla, Amber, Sandalwood & Musk

A sweet and seductive fragrance bursting with juicy fruits, delicate florals and rich caramel. Creamy vanilla, warm amber and smooth woods create a playful, feminine trail that feels irresistibly addictive.

Best for: Evening • Dates • Parties • Fall & Winter",null,5,null,"[""https://zzhwmxgjuesecmjoigfs.supabase.co/storage/v1/object/public/images/products/1787915525808-r06taw87e1r.PNG""]",2026-08-28 11:12:09.361237,2026-08-28 11:12:09.361237,1061,"[{""label"":""50ML"",""price"":10},{""label"":""100ML"",""price"":15}]",10,escada-magnetism
330199d0-a1a6-4594-a3fc-218fe32cd028,Good Girl,"Notes: Almond, Coffee, Tuberose, Jasmine, Tonka Bean, Cacao, Vanilla & Sandalwood

A seductive blend of rich coffee and sweet almond, softened by luminous white florals. Creamy vanilla, tonka bean and cacao create a warm, addictive trail that feels bold, feminine and irresistibly confident.

Best for: Evening • Dates • Parties • Special occasions",null,5,null,"[""https://zzhwmxgjuesecmjoigfs.supabase.co/storage/v1/object/public/images/products/1787915574213-1bfpgs5724n.PNG""]",2026-08-28 11:12:58.380731,2026-08-28 11:12:58.380731,1062,"[{""label"":""50ML"",""price"":10},{""label"":""100ML"",""price"":15}]",10,good-girl
c8381772-18a2-475b-a642-ae87adeb27eb,Armani SI,"Notes: Almond, Coffee, Tuberose, Jasmine, Tonka Bean, Cacao, Vanilla & Sandalwood

A bold and seductive fragrance blending rich coffee and sweet almond with creamy florals, vanilla and tonka bean. Warm, addictive and effortlessly feminine, with a confident trail that leaves a lasting impression.

Best for: Evening • Dates • Special occasions • Fall & Winter",null,5,null,"[""https://zzhwmxgjuesecmjoigfs.supabase.co/storage/v1/object/public/images/products/1787915615072-yankg64lehd.PNG""]",2026-08-28 11:13:38.750337,2026-08-28 11:13:38.750337,1063,"[{""label"":""50ML"",""price"":10},{""label"":""100ML"",""price"":15}]",10,armani-si
ef3018d5-2c89-4e8c-a177-d64f29f0e8a8,JPG Scandal,"Notes: Blood Orange, Honey, Gardenia, Orange Blossom, Peach, Caramel, Patchouli & Licorice

A sweet and seductive fragrance blending juicy orange and delicate white florals with rich honey and caramel. Warm, playful and irresistibly feminine, with a bold sweet trail that gets noticed.

Best for: Evening • Dates • Parties • Fall & Winter",null,5,null,"[""https://zzhwmxgjuesecmjoigfs.supabase.co/storage/v1/object/public/images/products/1787915672082-8yslao3sxnm.PNG""]",2026-08-28 11:14:35.419851,2026-08-28 11:14:35.419851,1064,"[{""label"":""50ML"",""price"":10},{""label"":""100ML"",""price"":15}]",10,jpg-scandal
f8127b17-9f54-4400-aefb-ebe1653bda50,Victoria Secret Bombshell,"Notes: Passion Fruit, Grapefruit, Pineapple, Peony, Jasmine & Musk

A fresh and playful fragrance bursting with juicy tropical fruits and bright florals. Light, feminine and effortlessly attractive, with a clean fruity trail that feels vibrant and uplifting.

Best for: Daytime • Casual occasions • Dates • Spring & Summer",null,5,null,"[""https://zzhwmxgjuesecmjoigfs.supabase.co/storage/v1/object/public/images/products/1787915721112-p92qqaxk08o.PNG""]",2026-08-28 11:15:23.51755,2026-08-28 11:15:23.51755,1065,"[{""label"":""50ML"",""price"":10},{""label"":""100ML"",""price"":15}]",10,victoria-secret-bombshell
fc02897d-9e98-4e60-b31a-41d12a49147f,Fantasy,"Notes: Kiwi, Lychee, White Chocolate, Cupcake, Jasmine, Orchid, Musk & Woods

A sweet and playful fragrance blending juicy fruits with creamy white chocolate and a delicious cupcake accord. Soft florals and warm musk create a fun, feminine and irresistibly gourmand trail.

Best for: Daytime • Dates • Casual occasions • Fall & Winter",null,5,null,"[""https://zzhwmxgjuesecmjoigfs.supabase.co/storage/v1/object/public/images/products/1787915755754-r209su2t4o.PNG""]",2026-08-28 11:16:00.057485,2026-08-28 11:16:00.057485,1066,"[{""label"":""50ML"",""price"":10},{""label"":""100ML"",""price"":15}]",10,fantasy
b1680e11-9f5a-4938-bf3a-01ea09a3068b,Armani My Way,"Notes: Orange Blossom, Bergamot, Tuberose, Indian Jasmine, Madagascar Vanilla, White Musk & Cedarwood

A bright and elegant fragrance blending luminous white florals with fresh citrus and creamy vanilla. Feminine, radiant and effortlessly sophisticated, with a soft musky trail that feels beautifully refined.

Best for: Daytime • Dates • Special occasions • Spring & Summer",null,5,null,"[""https://zzhwmxgjuesecmjoigfs.supabase.co/storage/v1/object/public/images/products/1787915805193-hwo4yhe49or.PNG""]",2026-08-28 11:16:49.016955,2026-08-28 11:16:49.016955,1067,"[{""label"":""50ML"",""price"":10},{""label"":""100ML"",""price"":15}]",10,armani-my-way
43ee4df5-a08e-4cc7-b823-9f27a9290cf6,Jadore,"Notes: Ylang-Ylang, Jasmine, Rose, Bergamot, Pear, Melon, Peach, Vanilla & Cedar

A radiant and elegant fragrance blending juicy fruits with luminous jasmine, rose and ylang-ylang. Soft, feminine and luxurious, with a smooth floral trail that feels timeless and sophisticated.

Best for: Daytime • Dates • Special occasions • Spring & Summer",null,5,null,"[""https://zzhwmxgjuesecmjoigfs.supabase.co/storage/v1/object/public/images/products/1787915855985-ep8okdgdnm.PNG""]",2026-08-28 11:17:38.854877,2026-08-28 11:17:38.854877,1068,"[{""label"":""50ML"",""price"":10},{""label"":""100ML"",""price"":15}]",10,jadore
a321e462-6221-45e7-a0e3-102adf0dc5de,Prada Paradox,"Notes: Neroli, Orange Blossom, Bergamot, Jasmine, Bourbon Vanilla, Amber & White Musk

A radiant and feminine fragrance blending fresh citrus and luminous white florals with warm vanilla and soft amber. Clean, sweet and effortlessly elegant, with a smooth modern trail that feels luxurious and addictive.

Best for: Daytime • Dates • Special occasions • Spring & Fall",null,5,null,"[""https://zzhwmxgjuesecmjoigfs.supabase.co/storage/v1/object/public/images/products/1787915899385-s8mcnbua28.PNG""]",2026-08-28 11:18:22.206039,2026-08-28 11:18:22.206039,1069,"[{""label"":""50ML"",""price"":10},{""label"":""100ML"",""price"":15}]",10,prada-paradox
af60eec9-7cce-46f3-8cb5-ea9e01676ee9,Kayalli Vanilla 28,"Notes: Vanilla Orchid, Tonka Bean, Brown Sugar, Amber Woods & Musk

A rich and comforting fragrance blending creamy vanilla with warm brown sugar and smooth tonka bean. Sweet, sensual and addictive, with a deep amber warmth that feels cozy and luxurious.

Best for: Evening • Dates • Layering • Fall & Winter",null,5,null,"[""https://zzhwmxgjuesecmjoigfs.supabase.co/storage/v1/object/public/images/products/1787915936009-68r7g0i3i6g.PNG""]",2026-08-28 11:18:59.965442,2026-08-28 11:18:59.965442,1070,"[{""label"":""50ML"",""price"":10},{""label"":""100ML"",""price"":15}]",10,kayalli-vanilla-28
165e37e0-61a1-4576-a8f7-e7f3fd56f9ed,Kayalli Marshmallow Gelato,"Notes: Strawberry, Pink Marshmallow, Coconut, Vanilla, Whipped Cream & Musk

A sweet and playful fragrance blending juicy strawberry with fluffy marshmallow, creamy coconut and smooth vanilla. Soft, delicious and irresistibly gourmand, with a dreamy sweetness that feels fun and addictive.

Best for: Daytime • Dates • Casual occasions • Spring & Fall",null,5,null,"[""https://zzhwmxgjuesecmjoigfs.supabase.co/storage/v1/object/public/images/products/1787915975907-rgu3bgyzze.PNG""]",2026-08-28 11:19:39.002401,2026-08-28 11:19:39.002401,1071,"[{""label"":""50ML"",""price"":10},{""label"":""100ML"",""price"":15}]",10,kayalli-marshmallow-gelato
a9a2576c-f06f-4e6d-a30e-40edf27252e6,Shams Al Emarat,"Notes: Vanilla, Caramel, Rose, Jasmine, Amber, Musk, Oud & Sandalwood

A rich and sweet fragrance blending creamy vanilla and caramel with soft florals, warm amber and smooth woods. Warm, luxurious and addictive, with an oriental sweetness that leaves a beautiful lasting trail.

Best for: Evening • Dates • Special occasions • Fall & Winter",null,5,null,"[""https://zzhwmxgjuesecmjoigfs.supabase.co/storage/v1/object/public/images/products/1787916017121-01hcrgz53vy2.PNG""]",2026-08-28 11:20:19.679981,2026-08-28 11:20:19.679981,1072,"[{""label"":""50ML"",""price"":10},{""label"":""100ML"",""price"":15}]",10,shams-al-emarat
042a43cb-edff-4ccb-afc3-1725bd32e70c,Coco Vanilla Mancera,"Notes: Coconut, White Peach, Tiaré Flower, Ylang-Ylang, Jasmine, Vanilla, White Musk & Woody Notes

A creamy tropical fragrance blending sweet coconut and juicy peach with exotic white florals and rich vanilla. Warm, sensual and effortlessly feminine, with a smooth beachy sweetness that feels luxurious and addictive.

Best for: Daytime • Dates • Vacations • Spring & Summer",null,5,null,"[""https://zzhwmxgjuesecmjoigfs.supabase.co/storage/v1/object/public/images/products/1787916059056-p04a03z28ld.PNG""]",2026-08-28 11:21:03.567552,2026-08-28 11:21:03.567552,1073,"[{""label"":""50ML"",""price"":10},{""label"":""100ML"",""price"":15}]",10,coco-vanilla-mancera
7526aa84-b230-4e91-a679-124392ca2ac9,JPG Le Male Le Parfum,"Notes: Cardamom, Lavender, Iris & Vanilla

A warm, seductive and effortlessly masculine scent, blending spicy freshness with smooth florals and rich creamy vanilla.

Best for: Evening • Special occasions • Cold weather",null,5,76773547-d354-4c80-bb9d-fb13deb0e10e,"[""https://zzhwmxgjuesecmjoigfs.supabase.co/storage/v1/object/public/images/products/1787909426252-g543keodapl.PNG""]",2026-08-28 09:30:31.192088,2026-08-30 19:35:07.987269,1000,"[{""label"":""50ML"",""price"":10},{""label"":""100ML"",""price"":15}]",10,jpg-le-male-le-parfum
